claim_id,subject_id,subject_name,predicate,object_id,object_value,claim_type,fact_confidence,canon_status,continuity,source_ids,evidence_note,review_status,needs_review
claim:00194,char:lucian,Lucian,ENEMIES,char:thresh,Thresh,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:lucian|src:riot-bio:thresh,Lucian hunted Thresh after Senna was taken into the lantern.,PENDING,TRUE
claim:00195,char:viego,Viego,FAMILY,char:kalista,Kalista,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:viego|src:riot-bio:kalista,Kalista is Viego's niece and served Camavor before the Ruination.,PENDING,TRUE
claim:00196,char:swain,Swain,POLITICAL_ALLIES,char:darius,Darius,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:swain|src:riot-bio:darius,Swain and Darius are leading figures in Noxus's post-coup government.,PENDING,TRUE
claim:00197,char:irelia,Irelia,ENEMIES,char:swain,Swain,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:irelia|src:riot-bio:swain,Irelia fought Swain during the Noxian invasion of Ionia and severed his arm.,PENDING,TRUE
claim:00198,char:riven,Riven,SHARED_EVENT,char:yasuo,Yasuo,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:riven|src:riot-bio:yasuo,"Riven's broken runic blade was involved in Elder Souma's death, the crime for which Yasuo was blamed.",PENDING,TRUE
claim:00199,char:zed,Zed,RIVALS,char:shen,Shen,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:zed|src:riot-bio:shen,Zed and Shen were once close students before Zed's break from the Kinkou made them rivals.,PENDING,TRUE
claim:00200,char:zed,Zed,MENTOR_STUDENT,char:kayn,Kayn,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:zed|src:riot-bio:kayn,Zed is Kayn's master in the Order of Shadow.,PENDING,TRUE
claim:00201,char:shen,Shen,KINKOU_ALLIES,char:kennen,Kennen,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:shen|src:riot-bio:kennen,Shen and Kennen serve the Kinkou Order.,PENDING,TRUE
claim:00202,char:jhin,Jhin,ENEMIES,char:shen,Shen,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:jhin|src:riot-bio:shen,Shen helped hunt and capture Jhin before the virtuoso returned.,PENDING,TRUE
claim:00203,char:jhin,Jhin,ENEMIES,char:zed,Zed,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:jhin|src:riot-bio:zed,Zed was involved with Shen in hunting Jhin.,PENDING,TRUE
claim:00204,char:aatrox,Aatrox,DARKIN,char:varus,Varus,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:aatrox|src:riot-bio:varus,Aatrox and Varus are Darkin linked to the ancient wars of the fallen Ascended.,PENDING,TRUE
claim:00205,char:aatrox,Aatrox,DARKIN,char:naafiri,Naafiri,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:aatrox|src:riot-bio:naafiri,Aatrox and Naafiri are Darkin whose existence stems from the fallen Ascended.,PENDING,TRUE
claim:00206,char:kayn,Kayn,MENTOR_STUDENT,char:zed,Zed,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:kayn|src:riot-bio:zed,Kayn is Zed's most notable protégé.,PENDING,TRUE
claim:00207,char:kayn,Kayn,HOST_ENTITY,entity:rhaast,Rhaast,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:kayn,Kayn wields the Darkin scythe Rhaast and struggles against its possession.,PENDING,TRUE
claim:00208,char:kai-sa,Kai'Sa,FAMILY,char:kassadin,Kassadin,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:kai-sa|src:riot-bio:kassadin,Kai'Sa is widely established as Kassadin's lost daughter within current Void lore.,PENDING,TRUE
claim:00209,char:bel-veth,Bel'Veth,ADVERSARIES,char:kai-sa,Kai'Sa,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:bel-veth|src:riot-bio:kai-sa,Bel'Veth directly confronts Kai'Sa and attempts to use her against the Watchers.,PENDING,TRUE
claim:00210,char:leona,Leona,RIVALS,char:diana,Diana,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:leona|src:riot-bio:diana,Leona and Diana share a personal history before becoming embodiments of opposing Targonian faiths.,PENDING,TRUE
claim:00211,char:ornn,Ornn,SIBLINGS,char:volibear,Volibear,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:ornn|src:riot-bio:volibear,Ornn and Volibear are Freljordian demigod siblings with a hostile history.,PENDING,TRUE
claim:00212,char:ornn,Ornn,SIBLINGS,char:anivia,Anivia,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:ornn|src:riot-bio:anivia,Ornn and Anivia belong to the same family of Freljordian demigods.,PENDING,TRUE
claim:00213,char:volibear,Volibear,SIBLINGS,char:anivia,Anivia,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:volibear|src:riot-bio:anivia,Volibear and Anivia are ancient Freljordian demigod siblings.,PENDING,TRUE
claim:00214,char:lux,Lux,CONFLICT,char:sylas,Sylas,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:lux|src:riot-bio:sylas,Lux secretly helped imprisoned Sylas before his escape ignited the mage rebellion.,PENDING,TRUE
claim:00215,char:jarvan-iv,Jarvan IV,ALLIES,char:shyvana,Shyvana,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:jarvan-iv|src:riot-bio:shyvana,Shyvana saved Jarvan and later served Demacia under his protection.,PENDING,TRUE
claim:00216,char:shen,Shen,MENTOR_STUDENT,char:akali,Akali,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:shen|src:riot-bio:akali,Shen trained Akali as a Kinkou disciple.,PENDING,TRUE
claim:00217,char:miss-fortune,Miss Fortune,RIVALS,char:gangplank,Gangplank,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:miss-fortune|src:riot-bio:gangplank,Miss Fortune destroyed Gangplank's ship and seized influence in Bilgewater after years of seeking revenge.,PENDING,TRUE
claim:00218,char:graves,Graves,PARTNERS,char:twisted-fate,Twisted Fate,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:graves|src:riot-bio:twisted-fate,Graves and Twisted Fate are long-time partners in crime despite periods of betrayal.,PENDING,TRUE
claim:00219,char:illaoi,Illaoi,FORMER_LOVERS,char:gangplank,Gangplank,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:illaoi|src:riot-bio:gangplank,Illaoi and Gangplank share a past romantic relationship.,PENDING,TRUE
claim:00220,char:kalista,Kalista,BETRAYAL,char:hecarim,Hecarim,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:kalista|src:riot-bio:hecarim,Hecarim betrayed Kalista during the events leading to the Ruination.,PENDING,TRUE
claim:00221,char:viego,Viego,KING_COMMANDER,char:hecarim,Hecarim,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:viego|src:riot-bio:hecarim,Hecarim served Viego's military campaign and became one of the Ruination's central figures.,PENDING,TRUE
claim:00222,char:viego,Viego,ALLIES_THEN_RIVALS,char:thresh,Thresh,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:viego|src:riot-bio:thresh,Thresh manipulated Viego's return before eventually pursuing his own power.,PENDING,TRUE
claim:00223,char:viego,Viego,ENEMIES,char:senna,Senna,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:viego|src:riot-bio:senna,Viego hunted the fragment of Isolde within Senna during the Ruination.,PENDING,TRUE
claim:00224,char:viego,Viego,ENEMIES,char:gwen,Gwen,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:viego|src:riot-bio:gwen,Gwen opposed Viego and carries a connection to Isolde through her creation.,PENDING,TRUE
claim:00225,char:morgana,Morgana,SISTERS,char:kayle,Kayle,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:morgana|src:riot-bio:kayle,Morgana and Kayle are twin sisters whose conflict shaped early Demacia.,PENDING,TRUE
claim:00226,char:diana,Diana,LUNARI,char:aphelios,Aphelios,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:diana|src:riot-bio:aphelios,Diana and Aphelios are central figures in the Lunari faith.,PENDING,TRUE
claim:00227,char:aphelios,Aphelios,SIBLINGS,entity:alune,Alune,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:aphelios,Aphelios is guided by his twin sister Alune from the spirit realm.,PENDING,TRUE
claim:00228,char:ryze,Ryze,FORMER_MASTER_STUDENT,char:brand,Brand,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:ryze|src:riot-bio:brand,"Ryze once travelled with Kegan Rodhe, who became Brand after taking a World Rune.",PENDING,TRUE
claim:00229,char:vladimir,Vladimir,FAMILY,char:viego,Viego,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:vladimir|src:riot-bio:viego,Vladimir is Viego's uncle from the royal family of Camavor.,PENDING,TRUE
claim:00230,char:mordekaiser,Mordekaiser,ENEMIES,char:leblanc,LeBlanc,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:mordekaiser|src:riot-bio:leblanc,LeBlanc's Black Rose has long worked to prevent Mordekaiser's return.,PENDING,TRUE
claim:00231,char:warwick,Warwick,CREATOR_SUBJECT,char:singed,Singed,RELATIONSHIP,STRONG,RECONCILIATION_PENDING,MAIN_RUNETERRA,src:riot-bio:warwick|src:riot-bio:singed,"Singed is tied to the experiments that transformed Warwick, though current Arcane reconciliation should be reviewed.",PENDING,TRUE
claim:00232,char:viktor,Viktor,RIVALS,char:jayce,Jayce,RELATIONSHIP,STRONG,RECONCILIATION_PENDING,MAIN_RUNETERRA,src:riot-bio:viktor|src:riot-bio:jayce,Viktor and Jayce share a defining scientific and ideological relationship; current details are being reconciled with Arcane-era canon.,PENDING,TRUE
claim:00233,char:ambessa,Ambessa,MOTHER_DAUGHTER,char:mel,Mel,RELATIONSHIP,DOCUMENTED,RECONCILIATION_PENDING,MAIN_RUNETERRA,src:riot-bio:ambessa|src:riot-bio:mel,Ambessa is Mel Medarda's mother; their relationship drives Medarda family politics.,PENDING,TRUE
claim:00234,char:jinx,Jinx,SHARED_HISTORY,char:ekko,Ekko,RELATIONSHIP,STRONG,RECONCILIATION_PENDING,MAIN_RUNETERRA,src:riot-bio:jinx|src:riot-bio:ekko,Jinx and Ekko share a personal Zaunite past; current details depend on Arcane reconciliation.,PENDING,TRUE
claim:00235,char:vi,Vi,FAMILY_ORIGIN,char:warwick,Warwick,RELATIONSHIP,UNCERTAIN,RECONCILIATION_PENDING,MAIN_RUNETERRA,src:riot-bio:vi|src:riot-bio:warwick,Arcane strongly ties Warwick to Vi's family history; exact cross-media reconciliation remains unsettled.,PENDING,TRUE
claim:00236,char:sylas,Sylas,ENEMIES,char:garen,Garen,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:sylas|src:riot-bio:garen,Garen is among the Demacian champions directly opposed to Sylas's rebellion.,PENDING,TRUE
claim:00237,char:sylas,Sylas,ENEMIES,char:jarvan-iv,Jarvan IV,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:sylas|src:riot-bio:jarvan-iv,Sylas's rebellion directly threatens Jarvan IV and Demacia's ruling order.,PENDING,TRUE
claim:00238,char:taliyah,Taliyah,MENTOR_STUDENT,char:yasuo,Yasuo,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:taliyah|src:riot-bio:yasuo,Yasuo taught Taliyah to better control her stone magic during her travels.,PENDING,TRUE
claim:00239,char:master-yi,Master Yi,MENTOR_STUDENT,char:wukong,Wukong,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:master-yi|src:riot-bio:wukong,Master Yi trained Wukong in Wuju.,PENDING,TRUE
claim:00240,char:lee-sin,Lee Sin,ALLIES,char:udyr,Udyr,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:lee-sin|src:riot-bio:udyr,Lee Sin and Udyr share an Ionian connection and documented mutual history.,PENDING,TRUE
claim:00241,char:rengar,Rengar,RIVALS,char:kha-zix,Kha'Zix,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:rengar|src:riot-bio:kha-zix,"Rengar and Kha'Zix are defining rivals, each hunting the other.",PENDING,TRUE
claim:00242,char:kassadin,Kassadin,ENEMIES,char:malzahar,Malzahar,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:kassadin|src:riot-bio:malzahar,"Kassadin's crusade against the Void places him against Malzahar, its prophet.",PENDING,TRUE
claim:00243,char:xerath,Xerath,ENEMIES,char:azir,Azir,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:xerath|src:riot-bio:azir,Xerath betrayed Azir and caused the empire's collapse.,PENDING,TRUE
claim:00244,char:sivir,Sivir,BETRAYAL,char:cassiopeia,Cassiopeia,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:sivir|src:riot-bio:cassiopeia,Cassiopeia hired Sivir for a Shuriman expedition and betrayed her in the tomb.,PENDING,TRUE
claim:00245,char:thresh,Thresh,ENEMIES,char:lucian,Lucian,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:thresh|src:riot-bio:lucian,Thresh became Lucian's defining enemy after capturing Senna.,PENDING,TRUE
claim:00246,char:thresh,Thresh,CAPTOR_VICTIM,char:senna,Senna,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:thresh|src:riot-bio:senna,Thresh held Senna's soul in his lantern.,PENDING,TRUE
claim:00247,char:sejuani,Sejuani,ALLIES,char:udyr,Udyr,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:sejuani|src:riot-bio:udyr,Udyr is closely tied to Sejuani and the Winter's Claw.,PENDING,TRUE
claim:00248,char:ashe,Ashe,HISTORICAL_ENEMIES,char:lissandra,Lissandra,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:ashe|src:riot-bio:lissandra,Ashe's Avarosan legacy conflicts with Lissandra's hidden rule and history.,PENDING,TRUE
claim:00249,char:lissandra,Lissandra,ANCIENT_CONFLICT,char:volibear,Volibear,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:lissandra|src:riot-bio:volibear,Lissandra and Volibear are tied to ancient Freljordian conflict.,PENDING,TRUE
claim:00250,char:vayne,Vayne,ENEMIES,char:evelynn,Evelynn,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:vayne|src:riot-bio:evelynn,"Evelynn murdered Vayne's parents, driving Vayne's lifelong hunt for monsters.",PENDING,TRUE
claim:00251,char:rell,Rell,ENEMIES,char:leblanc,LeBlanc,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:rell|src:riot-bio:leblanc,Rell was shaped by Black Rose experimentation and seeks revenge against the organization led by LeBlanc.,PENDING,TRUE
claim:00252,char:briar,Briar,BLACK_ROSE,char:leblanc,LeBlanc,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:briar|src:riot-bio:leblanc,"Briar was created as a Black Rose weapon, linking her to LeBlanc's organization.",PENDING,TRUE
claim:00253,char:annie,Annie,HOST_ENTITY,entity:tybaulk,Tybaulk,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:annie,Annie's bear Tibbers is tied to the demon Tybaulk.,PENDING,TRUE
claim:00254,char:nilah,Nilah,HOST_ENTITY,entity:ashlesh,Ashlesh,RELATIONSHIP,DOCUMENTED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:nilah,"Nilah is bound to Ashlesh, a powerful demon of joy.",PENDING,TRUE
claim:00255,char:zoe,Zoe,CELESTIAL,char:aurelion-sol,Aurelion Sol,RELATIONSHIP,STRONG,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:zoe|src:riot-bio:aurelion-sol,Zoe interacts with Aurelion Sol as a celestial Aspect figure.,PENDING,TRUE
claim:00256,char:pantheon,Pantheon,TARGONIAN_SYSTEM,char:aurelion-sol,Aurelion Sol,RELATIONSHIP,DERIVED,CURRENT_CANON,MAIN_RUNETERRA,src:riot-bio:pantheon|src:riot-bio:aurelion-sol,"Pantheon and Aurelion Sol are both entangled with Targon's celestial power, but not necessarily through a direct personal relationship.",PENDING,TRUE
claim:00257,char:aatrox,Aatrox,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:void-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:aatrox,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00258,char:nasus,Nasus,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:void-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:nasus,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00259,char:renekton,Renekton,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:void-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:renekton,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00260,char:jax,Jax,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:void-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:jax,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00261,char:zilean,Zilean,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:void-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:zilean,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00262,char:azir,Azir,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:fall-shurima,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:azir,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00263,char:xerath,Xerath,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:fall-shurima,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:xerath,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00264,char:nasus,Nasus,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:fall-shurima,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:nasus,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00265,char:renekton,Renekton,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:fall-shurima,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:renekton,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00266,char:sivir,Sivir,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:fall-shurima,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:sivir,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00267,char:aatrox,Aatrox,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:great-darkin-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:aatrox,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00268,char:varus,Varus,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:great-darkin-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:varus,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00269,char:naafiri,Naafiri,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:great-darkin-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:naafiri,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00270,char:zaahen,Zaahen,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:great-darkin-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:zaahen,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00271,char:viego,Viego,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:ruination-helia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:viego,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00272,char:kalista,Kalista,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:ruination-helia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:kalista,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00273,char:hecarim,Hecarim,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:ruination-helia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:hecarim,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00274,char:thresh,Thresh,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:ruination-helia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:thresh,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00275,char:maokai,Maokai,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:ruination-helia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:maokai,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00276,char:ryze,Ryze,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:rune-wars,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:ryze,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00277,char:brand,Brand,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:rune-wars,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:brand,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00278,char:swain,Swain,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:noxian-invasion-ionia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:swain,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00279,char:irelia,Irelia,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:noxian-invasion-ionia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:irelia,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00280,char:karma,Karma,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:noxian-invasion-ionia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:karma,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00281,char:riven,Riven,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:noxian-invasion-ionia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:riven,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00282,char:yasuo,Yasuo,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:noxian-invasion-ionia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:yasuo,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00283,char:master-yi,Master Yi,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:noxian-invasion-ionia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:master-yi,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00284,char:kayn,Kayn,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:noxian-invasion-ionia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:kayn,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00285,char:zed,Zed,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:noxian-invasion-ionia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:zed,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00286,char:shen,Shen,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:noxian-invasion-ionia,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:shen,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00287,char:azir,Azir,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:rebirth-sun-disc,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:azir,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00288,char:sivir,Sivir,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:rebirth-sun-disc,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:sivir,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
